Kalimat,Formalitas
Analisis  menunjukkan  bahwa novel tersebut memenuhi 8aspek materi ajaryang baik,1
Pembelajaran  sastra  di  SMA  masih  memerlukan  media  untuk  menunjang pembelajaran  dan  pembentukan  karakter  siswa,1
Dewasa  ini  kesusastraan  disekolah   merasa   tertolong   dengan   kebijakan   pemerintah,1
Kemendikbud   telah mengeluarkan  Permen  No  23  Tahun  2015  mengenai  program  Penumbuhan  Budi Pekerti    di  sekolah,1
Salah  satu  yangharus  dilaksanakan  adalah  membaca buku  nonpelajaran  sekitar  15  menit  sebelum  jam  pelajaran  pertama  dimulai,1
Berkenaan  dengan  kebijakan  tersebut  siswa  dapat  diberi  bacaan  berupa  karya sastra,1
Tidak hanya untuk bacaan tetapi karya sastra juga dapat digunakan dalam pembelajaran bahasa Indonesia sesuai dengan kurikulum yang digunakan,1
Pembelajaran    sastra    sebaiknya    tidak    lagi    hanya    diarahkan    tetapi dilaksanakan  menggunakan  media  yang  tepat,1
Pemilihan  karya  sastra  yang  akan digunakan juga harus diperhatikan dengan baik,1
Karya sastra yang dapat dijadikan media pembelajaran sastra ada beberapa jenis seperti novel cerita pendek puisi pantun dan lain-lain,1
Salah satu jenis karya sastra ialah novel,1
Novel termasuk karya sastra fiksi hasil   pemikiran   pengarang   yang   imajinatif,1
Hal   ini   sesuai dengan   paparan Luxemburg    bahwa  sastra  merupakan  sebuah  ciptaan  sebuah  kreasi bukan  pertama-tama  sebuah  imitasi,1
Psikologi  dan  sastra  mempunyai  esensi masing-masing  yang  akan  selaras  jika  disatukan  sesuai  pendapat Endraswara   bahwa  psikologi  dan  sastra  memiliki  hubungan  fungsional  karena sama-sama untuk mempelajari keadaan kejiwaan orang lain,1
Novel  adalah  hasil  kreativitas  seseorang  yang  di  dalamnya  menceritakan tentang kehidupan,1
Hal tersebut sesuaidengan pendapat Jassin novel adalah cerita yang menceritakan kehidupan manusia lebih dari satu periode,1
Permasalahan dalam novel ruang lingkupnya luas dan mendalam,1
Sehandi   berpendapat “novel dapat mengungkapkan seluruh episode  perjalanan  hidup tokoh-tokoh  ceritanya,1
Itulah  sebabnya  novel  dapat  dibagi  ke  dalam  sejumlah fragmen    namun  fragmen-fragmen  itu  tetap  dalam  satu-kesatuan novel yang utuh dan lengkap”,1
Panjang sebuat novel relatif lebih panjang dari cerpen dan lebih pendek dari roman,1
Hal  tersebut  sesuai  dengan  pendapat Waluyo bahwa novel  dari segi  panjang  cerita  berada  di  antara  cerita  pendek  dan  roman,1
Sementara  ituTarigan  bahwa panjang cerpen kurang lebih sekitar 10000 kata sedangkan novel kurang lebih 35000 kata,1
Sementara  itu menurut Priyatni   novel   adalah   cerita   dalam   bentuk   prosa   yang   cukup   panjang,1
Panjangnya  tidak  kurang  dari  50000  kata  dan  jumlah  kata  dalam  novel  adalah relatif,1
Unsur    dalam  sebuah novel  dapat  dibedakan  menjadi  dua  bagianyaitu unsur  intrinsik  dan  unsur  ekstrinsik,1
Unsur  intrinsik  ialah  unsur-unsur  yang membangun   karya   sastra   itu   sendiri,1
Waluyo memaparkan   unsur pembangun  cerita  fiksi  meliputi  tema  cerita  plot  penokohan sudut  pandang latar dialog/percakapan gaya bercerita dan amanat,1
Tema adalah arti cerita tema adalah arti penyiaran cerita tema menjadi penemuan cerita,1
Karya   sastra   tidak   terlepas   dari   pengarangnya   karena   dalam   menulis dibutuhkan  penjiwaan,1
Setiapkarya  menyangkut  sikap  kejiwaan  manusia  dan kejiwaan tersebut dapat ditemukan dalam tokoh yang dibuat oleh pengarangnya,1
Psikologi  sastra  pada  dasarnya  sebuah  pendekatan  dalam  menelaah  karya sastra   dengan   memfokuskan   pada   kerilaku   atau   kejiwaan   tokoh-tokoh   di dalamnya,1
Psikologi  sastra  mengkaji  suatu  karya  sastra  dengan  ilmu  psikologi,1
Minderop    menyatakan  bahwa  psikologi  sastra  adalah  telaah  karya sastra yang diyakini mencerminkan proses dan aktivitas kejiwaan,1
Senada dengan penjelasan  MinderopRokhmansyah  menyatakan  bahwa  psikologi sastra adalah kajian sastra yng memandang karya sebagai aktivitas kejiwaan,1
Menurut  teori Carl  Jung komponen-komponen  keribadianmanusia  terdiri atas ego bawah-sadar  pribadi  dan bawah-sadar  kolektif,1
Egomerupakan  bagian kejiwaan seseorang yang berisi kesadaran,1
Egoadalah jiwa sadar yang terdiri dari persepsi-persepsi  ingatan-ingatan  pikiran-pikiran  dan  perasaan-perasaan  sadar,1
Ego   melahirkan   perasaan   identitas   dan   kontinuitas   seseorang   dan   dari   segi pandangan  sang  pribadi  ego  dipandang  berada  pada  kesadaran  Bawah-sadar  pribadidalam  kejiwaan  seseorang  memuat  sesuatu  yang disadari  dalam  alam  bawah  sadar,1
Menurut  Olson    bawah-sadar pribadi terdiri atas bahan-bahan yang awalnya disadari namun kemudian direpresi atau dilupakan atau sejak awal memang tidak jelas untuk bisa dicerap kesadaran,1
Bawah-sadar   pribadimengandung   kluster-kluster   pikiran   bermuatan   emosi  atau kompleks-kompleks,1
Bawah-sadar  kolektifmerupakan  bagian  kejiwaan  seseorang  yang  berisi kesadaran  yang  sama  bagi  semua  orang,1
Menurut  Olson  bawah-sadar  kolektifmencerminkan  pengalaman-pengalaman  kolektif   yang   dimiliki manusia  di  masa  lalu  evolusinya,1
Bukan  hanya  fragmen-fragmen  semua  sejarah manusia  dapat  ditemukan  di bawah-sadarkolektifini  tetapi  juga  jejak-jejak moyang  pra-manusia  arau  hewani  bisa  ditemukan  di  dalamnya,1
Karena bawah-sadar kolektifdihasilkan dari pengalaman umum semua manusiaatau yang pernah dimiliki isi bawah-sadar kolektifesensinya sama untuk semua orang,1
Dalam  sebuah  karya  sastra  termuat  nilai-nilai  atau  sesuatu  yang  hendak disampaikan  oleh  pengarang  kepada  pembacanya,1
Nilai  merupakan  sesuatu  yang berharga dan dicari oleh manusia,1
Menurut Ismawati  nilai ialah sesuatu yang penting dan mendasar dalam kehidupan manusia menyangkut segala sesuatu yang  baik  atau  buruk  sebagai  abstraksi  pandangan  atau  maksud  dari  beragam pengalaman   dedan   seleksi   perilaku   yang   ketat,1
Purwaningstyastuti    memaparkan  macam-macam  nilai  pendidikan  yakni  nilai  pendidikan  religius moral atau etika sosial estetika dan adat/budaya,1
Pendidikan   adalah   tempat   dimana   seseorang   berproses,1
Menurut   Hadi  berartimembimbing  anak,1
Dalam  pendidikan  ada  suatu  proses  yang disebut pembelajaran,1
Pembelajaran menjadikan seseorang mengerti tentang suatu ilmu,1
Menurut   Degeng   pembelajaran   adalah   upaya   untuk membelajarkan  siswa,1
Secara  implisit  dalam  pembelajaran  terdapat  kegiatan memilih menetapkan mengembangkan metode untuk mencapai hasil pengajaran yang diinginkan,1
Dalam   suatu   pembelajaran   memerlukan   bahan   ajar   untuk   menunjang tercapainya  tujuan  pengajaran,1
Bahan  atau  materi  ajar  adalah  sesuatu  yang  dapat memberikan  pelajaran  serta  ilmu  yang  berguna  bagi  siswa,1
Hal  ini  dikemukakan oleh  Ismawati    materi  ajar  atau  bahan  ajar  adalah  sesuatu  yang mengandung pesan yang akan disampaikan dalam proses belajar-mengajar,1
Bahan ajar dikembangkan berdasarkan tujuan pembelajaran,1
Kriteria materi ajar sastra yang baik menurut Rahmanto  ada 3yaknibahasa psikologi dan latar belakang budaya,1
Sedangkan Semi   memaparkan  kriteria  bahan  ajar  sastra  yang  baik  untuk  digunakan  di SMA meliputi  bahan ajar dan bahan belajar itu valid untuk mencapai tujuan pengajaran,1
bahan ajar dan bahan belajar itu bermakna dan bermanfaat ditinjau dari  kebutuhan  peserta  didik,1
bahan  ajar  dan  bahan  belajar  menarik  serta merangsang  minat  peserta  didik,1
bahan  ajar  dan  belajar  berada  dalam  batas keterbacaan  dan  intelektual  peserta  didik,1
bahan  ajar  dan  bahan  belajar khususnya yang berupa bacaan satra harus berupa karya sastra utuh bukan karya sastra sinopsis yang berupa ceritakehidupan tanpa nilai estetik,1
Penelitian    ini    merupakan    penelitian    deskriptif    kualitatif    dengan menggunakan  pendekatan  psikologi  sastra,1
Data  dalam  penelitian  ini  berupa  teks sastra  yang  berasal  dari  novel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana Kijora diterbitkan oleh Zettupada tahun 2015,1
Teknik sampling  yang digunakan adalah purposive  sampling,1
Teknik  pengumpulan  data  yang  digunakan  adalah analisis  dokumen  dan  wawancara,1
Teknik  analisis  data  yang  digunakan  adalah model   analisis mengaliryang   meliputi tigakomponen   yaitu reduksi   data penyajian data dan penarikan simpulan,1
Tema utama dalam novel ini adalah keluarga,1
Namunsecara fokus novel ini memiliki subtema perjuangan seorang ayah tema tersebut tidak terlepas dari tema utamanya yaitu keluarga,1
Keluarga sebagai tema utama novel ini dapat dilihat dari banyaknya  hal  yang  mengandung  masalah  keluarga  yang  tersebar  merata  pada keseluruhan bab,1
Seperti kutipan di bawah iniPernikahan   tanpa   restu   keluarga   dari kedua   belah   pihak   itu berlangsung   di   sebuah   masjid   kecil   daerah   Kuningan   Karang Malang dekat dengan rumah kontrakan Juna,1
Karena sudah terlanjur mengikrar janji menikahi Juna merasa harus bertanggung jawab atas kalimatnya meskipun banyak teman yang menahannya untuk menikah beberapa   tahun   ke   depan,1
Juna   merasakan   kenyamanan   dengan Keisha sebagai belahan jiwa demikian dengan Keisha,1
Berdasarkan pada kutipan di atas terlihat bahwa peresmian sebuah keluarga baru  tanpa  restu  dari  belah  pihak,1
Tanggung  jawab  kepala  keluarga  setelah mengikrar  janji  suci  menjadi  kunci  keluarga  yang  bahagia,1
Keluarga  hakikatnya merupakan  kekerabatan  yang  sangat  erat  dalam  suatu  tingkatan  sosial  dalam masyarakat,1
Novel Ayah  Menyayangi  Tanpa  Akhir memiliki  penokohan  yang  relatif berpengaruh  terhadap  jalannya  cerita  serta  amanat  yang  hendak  disampaikan,1
Adapun tokoh utama dalam novel ini adalah Arjuna Dewangga,1
Tokoh tambahan yang  paling  dominan  dalam  cerita  adalah  Rajendra  Mada  Prawira,1
Sedangkan tokoh tambahan dalam novel ini adalah Mada Bu Nurja Pak Abduh Mbok Jum Pak Ri Ibu Juna Keisha Mizuki Bu Indah Rosa Dean Aru Nesa Mbak Nunik Bu Wuri dan Mbah Ngatinah,1
Latar   sosial   menunjukkan   tentang   hal-hal   yang   berhubungan   dengan kehidupan  sosial  adat  istiadat  dan  juga  kebiasaan  yang  ada  di  masyarakat,1
Adanya   komunikasi   ataupun   interaksi   sosial   yang   ada   dalam   kehidupan bermasyarakat,1
Latar sosial yang ada dalam novel Menyayangi Ayah Tanpa Akhir yaitu  pesta  hanami  kegemaran  Juna  pada heritage  pandangan  hidup  Juna  yang selalu berjuang dalam keadaan apapun,1
Dalam  bercerita  pengarang  memilih  dari  sudut  mana  ia  menceritakan gagasannya,1
Sudut  pandang  yang  digunakan  oleh  pengarang  dalam  novel Ayah Menyayangi  TanpaAkhir yaitu  menggunakan  gaya  eksternal  yang  menampilkan gagasan dari luar tokoh-tokohnya,1
Sedangkan amanat novel tersebutadalah pada akhirnya   orang-orang   yang   kita   cintai   akan   meninggalkan   kita,1
Sebelum kesendirian  itu  datang  hendaknya  kita  hidup  dengan  saling  menyayangi,1
Salah satu  cara  menyayangi  adalah  berbagi  kepada  orang-orang yang  membutuhkan bantuan kita,1
Pengarang    menggunakan    dialog    untuk    memperkongkret    watak    dan kehadiran pelaku,1
Dengan adanya dialog membuktikan bahwa tokoh dalam cerita benar-benar  ada  dibuktikan  melalui  dialog,1
Selain  itu  pengarang  menggunakan dialog  untuk  memperjelas  karakter  tokoh,1
Pada  novel Ayah  Menyayangi  Tanpa Akhir Kirana Kejora adalah pengarang  yang menggunakan  gaya bercerita santai,1
Maksud  dari  gaya  bercerita  santai adalah  menggunakan  ragam  bahasa  santai  dan bukan bahasa figuratif,1
Pembahasan   tentang   aspek   kejiwaan   tokoh   utama   dalam   novel Ayah Menyayangi  Tanpa  Akhirmerupakan  pengembangan  dari  aspek  penokohan  yang ada  dalam  unsur  intrinsik  dalam  novel  tersebut,1
Peneliti  hanya  fokus  pada  aspek psikologi sastra dari tokoh utama yang ada dalam novel ini,1
Berdasarkan sifat dan karakter tokoh yang digambarkan oleh pengarang mengalami perkembangan yang dipengaruhi olehfaktor internal dan eksternal,1
EgoJuna  menunjukkan  ingatan  pada  kenangan-kenangan  bersama  anak semata  wayangnya  perasaan  bersalah  sedih  sekaligus  bangga  mengingat  masa lalunya  perasaan  tidak  sabar  kecewa  dan  marah  serta  bimbang,1
Hal  tersebut sesuai  dengan  paparan Hall  &  Lindzey    bahwa egoadalah ingatan-ingatan pikiran-pikiran dan perasaan-perasaan sadar,1
Bawah-sadar   pribadiJuna   mengandung   kompleks   tentang   anaknya perasaan  sedih  dan  putus  asa  Juna  disebabkan  karena  hubungan  seorang  ayah dengan  anaknya,1
Bawah-sadar  pribadiJuna  meliputi perasaan  khawatir  berpikir mandiri  perasaan  cinta  yang  begitu  mendalam  dan bawah-sadar  pribadi Juna mengandung  kompleks  tentang  istrinya  ia  bersedih  ketika  istrinya  meninggal dunia,1
Bawah-sadar  pribadiJuna  sesuai  dengan  paparan Olson bahwa dalam bawah-sadar   pribadi terkandungemosi      atau kompleks-kompleks,1
Juna merupakan seorang ayah  yang sangat mencintai anaknya,1
Hal tersebut merupakan perasaan yang ada di bawah-sadar kolektifJuna sebagai seorang ayah kepada  anaknya,1
naluriterhadap  kekasihnya  yaitu  ingin  menikah,1
Bawah-sadar kolektif dengan perannya sebagai seorang suami,1
Juna adalah seorang suami yang sangat  mencintai  istrinya,1
Hal  tersebut  merupakan  perasaan  yang  ada  di bawah-sadar  kolektifseorang  suami  kepada  istrinya,1
Hal  demikian  merupakan  suatu  hal yang  manusiawi  dan  dapat  dirasakan  oleh  semua  manusia  secara  umum,1
Hal tersebut  sesuai  dengan  pendapat Feist  &  Feist    bahwa bawah-sadar kolektifberasal  dari  pengalaman  manusia  secara  umum  bahkan  dapat  dirasakan sejak nenek moyang kita,1
Pembahasan    nilai-nilai  pendidikan  yang  terkandung  dalam  novel Ayah Menyayangi  Tanpa  Akhirkarya  Kirana  Kejora  meliputi  nilai5  nilai  pendidikan sesuai   dengan paparan Purwaningstyastuti   yang   meliputi   nilai pendidikan religius moral sosial nilai estetika dan nilai adat/budaya,1
Nilai  pendidikan  religius  atau  nilai  agama  berkaitan  dengan  hubungan vertikal  yaitu hubungan  manusia dengan Tuhan,1
Nilai religius  yang dapat dipetik dari  novel Ayah  Menyayangi  Tanpa  Akhirdiantaranya  pelajaran  yang  sangat berharga mengenai mendoakan seseorang yang sudah meninggal salat lima waktu dalam   sehari   adalah   hal   yang   wajib   dilaksanakan   seorang   muslim   wajib melaksanakan ibadah haji,1
Ibadah haji dilakukan oleh seseorang yang mampu dandalam  keadaan  yang  begitu  menyakitkan  harus selalu  mengingat  Sang  Pencipta,1
Nilai-nilai  religius  tersebut  berasal  dari  keyakinan  ter  hadap  Tuhannya  seperti yang  dijelaskan  oleh Nurgiyantoro    bahwa  nilai  religius merupakan nilai   kerohanian   yangtinggi   dan   mutlak   bersumber   dan   keyakinan   dan kepercayaan manusia terhadap Tuhannya,1
Nilai  moral  merupakan  petunjuk  yang  sengaja  diberikan  oleh  pengarang tentang berbagai hal yang berhubungan dengan masalah kehidupan seperti sikap tingkah  laku  dan  sopan  santun  pergaulan,1
Nilai  moral  yang  dapat  dipetik  dalam novel Ayah  Menyayangi  Tanpa  Akhiradalah  seseorang  yang  hidup  seharusnya mempunyai  kekuatan  dan  jiwa  pahlawan  seperti  Gatotkaca  bangsa  yang  besar adalah   bangsa   yang   berani   melawan   membela   sesama   yang   diejek   sikap menghormati kepada yang lebih tua dan sikap menghormati yang ditunjukan oleh Mada juga terdapat sikap menyayangi,1
Nilai  sosial  merupakan  nilai  yang  berkenaan  dengan  hal-hal  kemanusiaan kaitannya dalam mengembangkan kebutuhan hidup bersama seperti kasih sayang kerjasama   perlindungan   dan   segala   hal   yang   ditujukan   untuk   kepentingan kemanusiaan,1
Nilai sosial yang terdapat  dalam novel adalah kepedulian terhadap sesama  saling  membantu  kasih  sayang  terhadap  sesama  saling  memikirkan  dan saling tolong menolong dengan sesama,1
Nilai  estetika  merupakan  nilai  keindahan  yang  terdapat  dalam  karya  sastra,1
Selain  memberikan  kebermanfaatan  dari  segi  isi  novel  juga  menyuguhkan  nilai keindahan,1
Nilai  estetika  dalam  novel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana   Kejora   banyak   dijumpai   pada   pemilihan   diksi   yang   indah   dengan memadukan  bahasa  Indonesia  dan  bahasa  Jawa  penggunaan  majas  yakni  majas hiperbola  dan  personifikasi,1
Hal  tersebut  dapat  membangkitkan  daya  imajinasi dan menambah keindahan serta keunikan  bagi penikmat novel ini,1
Nilai  pendidikan  adat/budaya  mengungkapkan  perbuatan  yang  terpuji  atau tercela pandangan hidup manusia yang dianut atau yang dijauhi dan hal-hal yang dijunjung  tinggi,1
Nilai  adat/budaya  dalam  novel Ayah  Menyayangi  Tanpa  Akhirdiantaranya  adalah  budaya  Jawa  yang  diceritakan  dalam  novel  yakni  pakaian adat  penginggalan  bersejarah  bahasa  Jawa  tari  tradisional  dan  makanan  khas,1
Selain  budaya  Jawa  dalan  novel  yang  ditulis  oleh  Kirana  Kejora  ini  adalah budaya Jepang yakni pesta hanami yang dilakukan di bawah pohon sakura,1
Berdasarkan hasil wawancara dengan Nur  Ichsan novel Ayah Menyayangi Tanpa  Akhirkarya  Kirana  Kejora  memenuhi  aspek  struktur  pembangun  novel,1
Selain  itu  noveltersebut  memenuhi  lima  aspek  nilai  pendidikan  sehingga  layak digunakan sebagai materi ajar untuk siswa SMA atau sederajat,1
Hal itudiperkuat dari hasil wawancara denganNur IchsanWahonoSri Rahayu Maria SetiyawatiMelando  Yoga  dan  Ardiyansah  bahwa  novel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana Kejora memenuhi 8 kriteria materi ajar  yang baikdari sintesis teoriRahmanto   dan Semi    yakni    dari  segi kebahasaan  yang  mudah  dipahami  dan  sesuai  dengan  tingkat  pemahaman  siswa SMA,1
Jika  dilihat  dari  tingkat  psikologi  siswa  novel  ini  sangat  mudah dipahami  jalan  ceritanya,1
Karena  menggunakan  bahasa  yang  komunikatif  dan tidak  memberi  persepsi  ganda,1
dan  sesuai  latar  belakang  budaya,1
Karena dalam  cerita  tersebut  digambarkan  mengenai  latar  budaya  Jawa,1
kevalidan mencapai  tujuan  pengajaran,1
kebermaknaan  kebutuhan  peserta  didik,1
tingkat  ketertarikan  minat  peserta  didik,1
tingkat  keterbacaan dan  intelektual peserta didik,1
serta keutuhan karya sastra,1
Berdasarkan  ulasan  pada  hasil  dan  pembahasan  dalam  penelitian  ini  dapat disimpulkan sebagai berikut,1
Secara strukturalnovel Ayah Menyayangi Tanpa Akhirmemenuhi  aspek  tema  alur  penokohan  latar  sudut  pandang  amanat dialog/percakapan   dan   gaya   bercerita,1
Analisis   menunjukkan   bahwa   secara struktural novel Ayah Menyayangi Tanpa Akhir memenuhi aspek-aspek struktural sebuah novel,1
Berdasarkan analisis yang dilakukan dengan menggunakan teori psikologi  Carl  Jung menunjukkan  bahwaterdapat  kesinambungan  antara ego bawah-sadar  pribadi danbawah-sadar  kolektifdari  tokoh  utama,1
Analisis  nilai  pendidikan  dalamnovel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana  Kejora  meliputi  nilai  religius  moral  atau  etika  sosial  estetika  dan budaya/adat,1
Nilai-nilai    tersebut    secara    keseluruhan    mampu    memberikan pembelajaran  terhadap  pembaca  dalam  berperilaku  dan beretika  sesuai  dengan tuntutan,1
ini bangsaku mana bangsamu,0
gila semangat kapitalisnya,0
tak lekang oleh gempa,0
gw sama derry nemu buku karl marx di rak buku diet pas ke gramedia matraman,0
itu lebih baik,0
siapa di sini ikut tentier,0
statement tsb batal,0
gua ga jadi ikut,0
kami ga jadi ikut,0
vazing jd lu ikut mewakili kami gitu ya,0
yah coeg kami lupa tentiernya hari ini,0
kami gatau ya sbenernya kami ini nazi,0
sumpah ga enak ngomongny,0
kenapa harus grammar nazi,0
gabloleh kah grammar red army,0
well ok kita buat gerakan baru,0
atau biar lebih mntp,0
udh kenyang para proletarian,0
ibu grapnya pake motor amfibi,0
btw ad yg liat kartu mahasiswa gw g,0
lah lu nunjukkin aja kgk,0
buset tu yang buay siapa,0
gw naik lantai,0
anjir cape banget,0
gw lagi bikin text based game tentang perang dingin,0
ad yg punya ide buat jalan ceritanya,0
lu mau cerita dari sisa siapa,0
sisa siapa maksudnya,0
sisi siapa aj,0
blok sosialis atau kapitalis,0
sosialis harus menang,0
ad ide jalan ceritanya,0
ide dari temen gw si protagonis jadi agen kgb,0
pancasila masuk ke perang dingin,0
kenapa gk ambil cerita,0
satu dari sisi kapitalis dan sosial mksdnya pilih negara mana yang mau lu pakai dulu terus endingnya ya bebas,0
bikin multi ending aja,0
gk kalau gue ada satu,0
awalnya jadi jenderal dulu habistu sering perang lu kalah perang akhirnya di pecat jadi lu orang tengah tengah bebas mau tim apa,0
gw pertimbangkan dulu,0
ide gw refrence dr game singularity,0
lu cb cek ajaa,0
trs ad ide buat nama gamenya,0
cold war atau hot war kalau aku si blood of autority,0
wah indo mulai terbuka sama pandangan kiri nih,0
inilah yg dinamakan a progressive nation ya,0
remember us comrade remember what a great nation we used to be,0
beginilah cara crusade yg benar di abad,0
dan akhirnya gw tau arti yg bener,0
ussr pelopor my friend,0
kok kyknya kita makin condong ke kiri ya,0
hm kenapa ya,0
saya tidak merasa begitu,0
btw lusa uts ap,0
blm ada percobaan membuat jiwa yg dulunya orang ke hewan kan,0
nanti juga ad,0
pelopornya lu ya,0
yang sabar der,0
nyantet pake hola,0
pakai bantuan dragon ball,0
watdefak itu yang bikin hitler make super crown siapa,0
battle royale baru bole pulang gt yak,0
besok kalo soalnys pemograman dasar revolusi yok,0
atlet judonya buta trus dia make krudung gt nah tp di judo krudung itu gaboleh,0
so harus dilepas yang cewe ntu gamau so dia pengen pindah haluan,0
jd atlet blind chess,0
kampret kau bangsat,0
berarti hos tjokroaminoto greget juga,0
dia guru dari pelopor ideologi,0
soekarno nasionalis kartosoewirjo islamis semaun soyuz nerushimy,0
jadi jason ke indonesia,0
jason jadi islami,0
nga masih katolik beraliran kiri,0
demi karl marx,0
siapapun yg blg nazi itu pki,0
oh my god,0
ga kepikiran gw anjer,0
mksdnya di lingkar,0
indonesia musim dingin mitos darimana lgi,0
kenapa gw berasa ini bisa jadi lagu komunism,0
gw baru beli sepatu,0
dan gw merasa aneh,0
sepatu gw jejerin,0
warnanya semua hitam merah,0
tapi makin kemari warna hitamnya makin sedikit warna merahnya makin banyak,0
bahkan di yg baru hitam itu cmn ada di talinya doang,0
wew lu udh g makan berapa lama,0
foto hitler dengan waifunya,0
ketika lu mau di bunuh tapi msh bisa memberi perlawanan,0
bagaimana kamu membatasi kebebasan tanggung jawab semakin banyak tanggung jawab semakin tidak bebas intervensi pihak luar ada yg bs menambahmengurangi kebebasan biasanya org dgn otoritas lu ideologi ada yg mengakui kebebasan penuh ada yg membatasi,0
kritik yg dpt kamu berikan mengacu pada karl marx agama adalah candu yg membatasi kemampuan sosial contoh dr kasus rebutan hasil panen pdhl tidak harus begitu caranya karena kepemilikan hasil panen tsb adalah milik bersama,0
terus lu baru sadar klo lu tinggal di gulag,0
versi asli dr zaman soviet kyknya dr audio quality footage nya,0
sedikit bangga dgn indonesia,0
stalin dgn ke kreatifan lokal,0
selamat buat yg lulus,0
jd seandainya amerika yg pegang sistem komuniis dari dulu,0
ngga juga coba kl paham itu bisa masuk sini lebih awal dari era pra kemerdekaan mentalitas yg terbentuk setelah proklamasi pasti mentalitas yg ngerti penerapan communism in daily life keep that up sampe era suharto and i think were good,0
gaada tuh jawa sentris karena mentalitasnya its not my country tp our motherland,0
jangan lupa kebanyakan negara komunis gk maju kecuali cina dan uni soviet,0
njir weh gw liat org mukanya mirip lenin di holiday inn,0
cuma beda ketebalan rambut wkwkwk,0
gaada yg mirip dn aidit kan,0
kl ada gw mau minta tandatangan,0
uts pemrogdasar,0
selamat kalian nak wkwk,0
liat dimana uts,0
perang stalingrad dalam power point,0
lvl menghina org,0
derry leo nardi anjai,0
pahlawan yg tidak dianggap,0
korban yang di jadikan pemimpin,0
gw copas aja,0
pancasila itu ah sudah tidak relevan nih gimana ye,0
ada kasus univ mana gitu,0
bawa buku tan malaka,0
tau gw itu,0
fobia banget sama communism ya indo,0
nama juga doktrin orba,0
klo lu didoktrin tahun non stop itu bukan hal yg aneh,0
oi ad yg udh selesai tgs sisdig,0
gw blh liat g,0
yang nemu cara download game itu,0
tolong kasi tau saya,0
saya memvajak game ini dan blek skrin,0
tu game jaduk setahu aku,0
membajaknya kurang pro,0
nah betul,0
itu jg betul wkwkkw,0
emang cuman kurang seru kalau gk bisa pakai hero,0
moh yang seru dr ini itu the rising sun,0
sama uhuk soviet union,0
sementara itu gw di civilization,0
gk seru semua tu coba game namanya rise of civilizations,0
mksdnya rise and fall civilizations of war,0
kalau ada yang main aku main ikut jg,0
lebih bagus tu dari game itu,0
maenny gmn itu,0
mang bs multi,0
bisa sampai orang,0
tapi gue main harentu cuman sampai orang doang ya ber satu sama bot karena ambil peta orang,0
ada research segala macam malah bisa pakai hero,0
tu lah game tu sampai sekarang menurut aku lebih unggul dari game game sekarang jg,0
game steam ya itu,0
online pake apa pak,0
kan bisa lan buat server sendiri,0
mksdnya buat room sendiri pakai internet pakai aja lawson wkwkkw,0
ia makanya tu dari dulu kangen aku main game tu cmn gk ada orang main,0
seru tu game,0
gw lupa save gambar sblm kena facebook auto refresh,0
kan lg trend meme tidak semudah itu ferguso,0
ada yg ganti,0
tidak semudah itu soeharto mukanya tom jadi muka ahmad yani,0
i open youtube dis show up,0
tinggal cut sendiri tuh,0
ferguso itu nama anjing,0
oi ad yg udh selesaiin tgs sisdig,0
oi ad yg udh selesaiin tgs sisdig,0
son sepatu lu merk apa,0
hitler used auschwitsz its super effective,0
seandainya ada pasukan jihad di masa itu,0
bagusan yg soviet njir,0
lebih stronk n epik,0
make russia soviet again,0
mau ngingetin aja,0
bsk algo kyknya sih maju presentasi,0
dan setel lagu uni soviet,0
lu gk ada algo bsk,0
karma itu ada,0
dk ngerti wkwkkw,0
di kasih kentut tu,0
subscribe aja remed ngetiknya,0
belajar inggris gih,0
bsk uas loh,0
lu blm tau aja,0
pas tugas akhir agama gw ambil tokoh tan po goan,0
ternyata dia salah satu anggota pertama partai sosialis indonesia,0
dan gw ga nyadar selama seminggu gw nulis autobiografi orang sosialis yg dicap pahlawan,0
btw tan po goan pernah ikut pemberontakan prripermesta yg melawan sistem sosialis soekarno waktu itu,0
prripermesta juga disupport negara kapitalis,0
gw jawab nasakom diciduk ga ya,0
diam yg nyiduk n menjara lu juga berhaluan kiri,0
gk bisa pake salib karena yahudi oke pake lambang nazi,0
saat mod yang lu instal akhirnya jalan,0
gw kyknya akan paling semangat ketika bahas ini,0
stalin di alam sana terharu liat tindakan jason,0
gw mengaku bahwa bahasan dia masuk akal,0
lu liat vote terbanyak,0
itu gw blm vote loh,0
ayo kita mulai revolusi,0
pengintegrasian ideologi k dengan elemen lokal,0
perang ap tuh,0
jangan kau hancurkan nama baik org,0
ada yg namanya penyamaran identitas emang elu inisial kaga ada sensor kaga ada,0
copyright isi pak,0
ada nama saya,0
kan gw kapitalis,0
g ad copyright screenshotnya milik bersama,0
gw inget ad satu puisi atau ap lah,0
wow chat yg sangat memeable ya grup ini,0
lah gw pernah liat lebih parah,0
baca sambil nyanyi lagu tsubasa versi indo,0
pertanyaan yg bodoh tapi ad benarnya,0
klo iblis menyiksa dan menghukum orang jahat di neraka knp iblis jahat,0
