Kalimat,Formalitas
Perkembangan teknologi menyentuh masyarakat Bali menyebabkan adanya kosakata baru diadopsi bahasa Bali terkadang digunakan bersama afiks-afiks bahasa Bali,1
Bahasa Bali merupakan bahasa aglutinatif sebagian besar katanya dibentuk proses afiksasi,1
Hal inilah menyebabkan bahasa Bali se-bagai objek penelitian sangat menarik terlebih bahasa Bali mengalami perkembangan,1
Penelitian mencoba mengulas proses afiksasi kasus inkorporasi pelesapan verba ditemukan cerita bahasa Bali mod-ern,1
Kasus inkorporasi pelesapan verba terjadi mengharuskan adanya penggunaan kata pengganti verba kata tersebut biasanya men-galami proses afiksasi,1
Penelitian menjelaskan mengenai proses afikasi terjadi kasus inkorporasi pelesapan verba,1
Verba dilesapkan benar-benar hilang kalimat bergabung kata baik nom-ina ataupun adjektif melalui suatu proses afiksasi makna verba tersebut hilang melekat bersama kata mengalami proses af-iksasi tersebut,1
Data digunakan penelitian berupa teks bahasa Bali diperoleh buku memuat kumpulan cerita bahasa Bali ber-judul Tutur Bali karya I Wayan Westa ,1
Data penetian dikumpulkan menggunakan metode pustaka menerapkan teknik catat,1
Cerita-cerita bahasa Bali dibaca menyeluruh kemudian kalimat-kalimat mengandung inkorporasi dicatat diklasifikasikan berdasarkan proses afiksas-inya,1
Data diklasifikasi dianalisis menggunakan metode agih menerapkan teknik pilah pisah,1
Hasil analisis penelitian disajikan menggunakan metode informal,1
Proses afiksasi kasus inkorporasi pelesapan verba bahasa Bali dikatakan proses,1
Proses afiksasi dialami jenis kata menjadi verba menggantikan verba awal dilesap-kan,1
Dengan melesapkan verba awal perlu adanya verba dibentuk proses afiksasi makna verba awal su-dah dilesapkan sama,1
Secara struktur sintaksis kalimat men-galami perubahan struktur semantis makna dikandung kedua kalimat sama,1
Proses afiksasi ditemukan penelitian prefiksasi suffiksasi kombinasi afiks,1
Ketiga proses afiksasi melekat pa-da pelbagai kata membentuk verba predikat,1
Dewasa banyak guru menggunakan teknik pembelajaran teoretis hafalan kegiatan pembelajaran cenderung berlangsung kaku monoton membosankan,1
Terkhusus pelajaran bahasa Indonesia materi disampaikan nyatanya mampu melekat diri siswa rasional kognitif afektif,1
Penggunaan metode pembelajaran konvensional berimbas tingkat penguasaan materi pelajaran bahasa Indonesia siswa rendah,1
Lebih jauh kondisi pembelajaran semacam merupakan bentuk kegagalan siswa mengembangkan pengetahuan keterampilan kebahasaan sikap positif penggunaan bahasa Indonesia baik benar,1
Kondisi diatasi   menerapkan  inovasi  pembelajaran    digunakan   guru  melaksanakan pembelajaran bahasa Indonesia melalui pendekatan proses tertuang empat  aspek  keterampilan  berbahasa  Indonesia   keterampilan  menyimak  berbicara membaca menulis,1
Berbahasa  merupakan  kegiatan  selalu  mengisi  berbagai  bidang  kehidupan manusia  baik   bidang  ekonomi  hukum politik pendidikan,1
Kegiatan tersebut berlangsung   transaksional  maupun interaksional,1
Dengan  bahasa  seseorang  menyampaikan  ide  pikiran  perasaan  informasi   orang   baik   lisan maupun   tulisan,1
Hal   sejalan  pemikiran   bahasa  merupakan  alat komunikasi  antaranggota  masyarakat  berupa simbol bunyi  dihasilkan alat ucap manusia,1
Dalam  dunia  pendidikan  khususnya bahasa  Indonesia  pelaksanaan  pembelajaran berbahasa  dikemas    empat  aspek keterampilan  berbahasa   keterampilan menyimak  membaca  berbicara   menulis,1
Keempat aspek keterampilan berbahasa tersebut  menjadi  landasan  pembelajaran  mulai tingkat  sekolah  dasar  hingga  perguruan  tinggi,1
Untuk       pengajar   senantiasa diberdayakan  kompetensinya   menguasai keempat  aspek  tersebut,1
Oleh    guru   terus  berupaya  meningkatkan keberhasilannya   pembelajaran  bahasa Indonesia sekolah melakukan inovasi-inovasi  pembelajaran   efektif  inovatif aktif kreatif menyenangkan,1
Penerapan  kegiatan  pembelajaran  inovatif menciptakan atmosfer kelas  terpasung   suasana   kaku  monoton,1
Siswa   lebih  banyak  diajak berdiskusi berinteraksi berdialog  mampu  mengonstruksi  konsep  kaidah-kaidah  keilmuannya  sendiri  bukan  cara  dicekoki   diceramahi,1
Siswa  perlu  dibiasakan  berbeda pendapat    menjadi  sosok  cerdas kritis,1
Tentu demokratis melupakan kaidah-kaidah keilmuan,1
Selain  guru   perlu  memberikan  penguatan-penguatan siswa terjadi salah konsep berbenturan nilai-nilai kebenaran sendiri,1
Penggunaan berbagai teknik metode  inovatif    menciptakan  situasi pembelajaran   kondusif,1
Peserta  didik  kaitan   ikut  terlibat   langsung  menyerap  informasi   menyatakan   hasil   rekaman  informasi   diperolehnya   sesuai     kemampuan individu  peserta  didik,1
Melalui  proses  pembe-lajaran   dinamis  diharapkan   tercipta suatu  bentuk  komunikasi  lisan   peserta didik peserta didik lainnya terpola melalui  keterampilan  menyimak  berbicara membaca   menulis   suasana pembelajaran terhindar kejenuhan,1
Setiap  penelitian  memiliki  pendekatan  berbeda-beda  bergantung   metode  digunakan  masing-masing,1
Pendekatan  digunakan   tulisan   penelitian   kualitatif   deskriptif,1
Penelitian kualitatif merupakan penelitian bermaksud  memahami  fenomena   apa  dialami   subjek  penelitian  misalnya perilaku persepsi motivasi tindakan lain-lain,1
Pendekatan penelitian kualitatif ditentukan  karakter  penelitian  kualitatif   berbeda karakter penelitian kuantitatif,1
Penelitian  pustaka   studi  pustaka   sekadar  urusan  membaca  mencatat  literatur   buku-buku,1
Penelitian pustaka  merupakan  rangkaian  kegiatan  berkenaan   metode  pengumpulan  data pustaka membaca mencatat mengolah bahan penelitian,1
Adapun tulisan jenis penelitian   digunakan   penelitian kualitatif deskriptif kepustakaan penelitian bibliografis   mengandalkan  teori-teori buku literatur,1
Strategi   pembelajaran   menyimak berkembang terutama pengajaran bahasa asing,1
Munculnya  teknologi  perekaman  kaset  CD  video   lain-lain  meningkatkan  kemajuan pemberian  materi ajar menyimak,1
Dalam   pembelajaran   bahasa Indonesia tampaknya strategi belajar menyimak  berkutat  pola  lama  siswa mendengar   berupaya  menjawab  apa  dijelaskan guru,1
Ada kecendrungan keterampilan menyimak bahasa Indonesia kurang  mendapat  perhatian   keseluruhan proses belajar bahasa Indonesia semua jenjang pendidikan,1
Fenomena    terjadi  hampir semua negara,1
Pembelajaran    menyimak    dilakukan  sendiri   terintegrasi  pembelajaran  berbicara   membaca,1
Hal penting   perlu  dilakukan   perlunya perhatian proses menyimak sendiri,1
Dalam  pembelajaran  menyimak  guru  membelajarkan  siswa   berbagai  macam keterampilan   menyimak  cepat  menyimak  pemahaman,1
Guru   membelajarkan  menyimak  berdasarkan  muatan isinya    medianya     jenis  bahan simakan lainnya ,1
Ada beberapa perlu dilatihkan  siswa   kegiatan  menyimak,1
Pertama  siswa  diminta   mendengarkan aktif,1
Sebelum menyimak  diminta   terus  mengajukan pertanyaan diri sendiri berkaitan bahan disimak,1
Kedua siswa diminta mengamati   cermat,1
Setiap  pembicara mempunyai  gaya   khas,1
Untuk  pendengar pelu memperhatikan ekspresi wajah gerak-gerik  gerakan  tubuh   nada  suara pembicara,1
Pembicara   mungkin   mengulangi  gagasan-gagasan   dirasa penting,1
Ia menulis menunjukkan   penting     berbicara,1
Ketiga  siswa  diminta   berpartisipasi,1
Mereka    mendengar   perlu  bertanya     mengerti,1
Mereka    memberikan  informasi tambahan   informasi   diberikan pembicara,1
Keempat   mendengarkan biasakan  siswa   mempersiapkan  diri membaca mencari informasi bahan    dibicarakan,1
Hal   memudahkan siswa mendengarkan bahan disimaknya,1
Beberapa model pembelajaran berbicara dilakukan  berbicara estetik  percakapan  berbicara bertujuan  aktivitas drama ,1
Ada  beberapa  macam  percakapan   dilakukan  siswa    kelas  analisis propaganda iklan membandingkan pelaku    cerita   topik-topik  sesuai situasi kondisi sekolah,1
Untuk memulai percakapan guru meminta seorang  siswa   sukarelawan   guru mengajukan pertanyaan,1
Agar percakapan tetap berlangsung  siswa  diminta   bergantian memberi komentar mengajukan pertanyaan  mendukung  pendapat  orang ,1
Untuk menutup  percakapan   dilakukan  pencapaian  konsensus   kesimpulan  disepakati bersama,1
Berbicara   estetik     berupa percakapan sastra bercerita teater pembaca,1
Percakapan   sastra  dilakukan   siswa  membaca  mendengarkan  karya  sastra,1
Siswa  menyampaikan pendapat komentar  karya  sastra   baru  baca/dengar,1
Bercerita    merupakan kegiatan   sangat  bermanfaat,1
Kegiatan  sangat menyenangkan sekaligus merangsang imajinasi  anak,1
Langkah-langkah  bercerita memilih cerita mempersiapkan diri  bercerita  menambah  peraga  menyampaikan  cerita,1
Teater  pembaca  presentasi  pembacaan  naskah  drama  sekelompok    siswa,1
Langkah-langkah kegiatannya memilih naskah latihan presentasi,1
Kegiatan berbicara berupa laporan lisan  wawancara   debat,1
Dalam  laporan lisan  siswa   diminta   memberikan informasi  topik  tertentu   melaporkan  hasil membaca  buku,1
Langkah-langkah  pembela-jarannya   memilih  topik  mencari  menyusun  informasi  membuat  peraga  mempresentasikannya,1
Wawancara   dilakukan    siswa  sekolah  dasar,1
Langkah-langkahnya dimulai proses perencanaan  melakukan  wawancara  berbagi pengalaman hasil wawancara,1
Debat dilakukan isu kontradiktif   menarik,1
Sebagian  siswa mungkin  setuju    setuju   isu tersebut,1
Langkah-langkah  pembelajarannya   cara  menentukan  isu/usul mengelompokkan  siswa   setuju   setuju kemudian melakukan debat,1
Untuk melaksanakan kegiatan tersebut dilakukan melalui  prosedur    pertanyaan  pertama  ketiga  mendukung  usul    pertanyaan  kedua keempat menolak  pertanyaan sanggahan pertama ketiga disampaikan kelompok siswa setuju  pertanyaan sanggahan kedua keempat dilakukan kelompok siswa tak setuju,1
Selanjunjutnya   aktivitas   drama,1
Aktivitas drama dilakukan melalui model pembelajaran   menggunakan  metode bermain peran bermain boneka pementasan drama,1
Bermain  peran   dilakukan  baik  naskah    tersedia   dibuat  sendiri   siswa,1
Jika  tersedia  media boneka   sekolah   dilakukan  kegiatan sandiwara  boneka,1
Sementara   pementasan drama dilakukan siswa kelas  segala  kesederhanaan  sesuai  situasi pembelajaran kelas,1
Pembelajaran    membaca    menggunakan  pendekatan  proses,1
Proses  dimaksud proses membaca,1
Pembelajaran membaca   menggunakan  pendekatan proses     meningkatkan   keterampilan membaca siswa,1
Menurut hasil penelitian Palmer et,1
al,1
disebutkan siswa  mendapatkan  keuntungan   proses membaca diperagakan hadapan siswa,1
Kegiatan proses membaca meliputi  persiapan   membaca    membaca   merespon    mengeksplorasi  teks    memperluas interpretasi,1
Proses membaca dimulai   membuka  buku   langsung membaca melalui persiapan,1
Pada tahap pertama   proses  membaca  langkah-langkah   dilakukan    memilih buku/bacaan   menghubungkan   buku/bacaan  pengalaman  pribadi   pengalaman membaca   sebelumnya   memprediksi   isi buku/bacaan     mengadakan   tinjauan pendahuluan buku/bacaan,1
Pada  tahap  terakhir   proses membaca  memperluas  interpretasi  dilakukan   kegiatan   memperluas interpretasi   pemahaman  merefleksikan pemahaman menilai pengalaman membaca,1
Ketiga kegiatan tersebut dilakukan melibatkan  keterampilan  berbahasa   berbicara menulis,1
Kegiatan bermain   peran/drama     melakukan tugas/proyek khusus dilakukan,1
Jika   dilihat     tahap-tahap membaca  melalui  pendekatan  proses   atas tampak  terdapat   banyak  kegiatan,1
Keterlibatan  siswa    kegiatan  sangat   berharga     berguna   perkembangan  keterampilan  membaca,1
Pada pembelajaran  membaca   pendekatan proses  siswa  benar-benar  belajar  bagimana caranya  membaca,1
Mereka   belajar bagaimana membunyikan tulisan  belajar  bagaimana  memilih  bacaan  menarik melakukan kegiatan membaca berbagai  bentuk  memberi  respon  menggali bacaan lebih mendalam melakukan kegiatan lanjutan lebih memahami bacaan,1
Dengan tiba waktunya mengubah  model  pendekatan  pembelajaran membaca   tradisional   berlangsung  selama    pendekatan proses teoritik meningkatkan keterampilan siswa membaca,1
Pembelajaran    menulis    pendekatan   proses     meningkatkan keterampilan menulis siswa,1
Untuk strategi  kiranya   dilakukan   salah  satu alternatif  kegiatan  pembelajaran,1
Pembelajaran menulis pendekatan proses meliputi lima tahap  pramenulis  menulis draf  merevisi  menyunting  mempublikasi ,1
Ketika  siswa  menyiapkan  diri  menulis   perlu  berpikir   tujuan menulis lakukan,1
Apakah   menulis   menghibur menginformasikan memper-suasi,1
Selain         perlu merencanakan    menulis  dirinya  sendiri    orang   teman sekelas orang tua nenek kakek paman   lainnya,1
Para  siswa     mempertimbangkan  bentuk  tulisan   buat,1
Apakah cerita surat puisi laporan  jurnal,1
Dalam  satu  kegiatan  menulis hendaknya ditentukan satu bentuk tulisan,1
Pada tahap menulis draf siswa diminta mengekpresikan ide-ide tulisan  kasar,1
Karena  penulis   memulai menulis   komposisi   siap  disusun   pikiran   siswa  memulai menulis  draf    ide-ide   sifatnya tentatif,1
Pada  tahap  membuat  draf   waktu lebih  difokuskan   mengeluarkan  ide-ide  sedikit    sama  sekali memperhatikan     aspek-aspek   teknis menulis ejaan penggunaan istilah struktur,1
Pada tahap merevisi siswa memperbaiki ide-ide    karangan,1
Merevisi bukanlah  membuat  karangan  menjadi  lebih halus   kegiatan   lebih  berfokus  penambahan  pengurangan  penghilangan  penyusunan isi karangan sesuai kebutuhan   keinginan  pembaca,1
Adapun kegiatan-kegiatan   dilakukan  siswa  tahap    membaca  ulang  seluruh  draf sharing   berbagi  pengalaman   draf kasar  karangan  bersama   teman  kelompok  mengubah   merevisi  tulisan  memperhatikan  reaksi   komentar masukan teman guru,1
Setelah menyelesaikan draf kasar siswa memerlukan  waktu   beristirahat  menjauhkan diri karangan,1
Setelah barulah siswa membaca draf kasar  pikiran   segar,1
Saat  siswa membaca  inilah   membuat  perubahan menambah mengurangi menghilangkan  memindah-kan  bagian-bagian  tertentu  draf  karangan,1
Bisa   menandai  bagian-bagian    diubah   memberinya  tanda-tanda  tertentu  simbol memberi garis bawah,1
Dalam  menyunting  siswa  membaca cepat karangan menentukan menandai kemungkinan bagian-bagian tulisan salah,1
Guru   menunjukkan  cara  membaca  cepat misalnya  membaca  karangan salah satu siswa,1
Guru membaca karangan lambat   menandai  kemungkinan  bagian-bagian karangan salah pensil pulpen,1
Dalam kegiatan membaca menandai bagian   mungkin  salah  siswa  menggunakan  daftar chek   menentukan tipe-tipe kesalahan,1
Setiap tingkatan kelas siswa  menggunakan  daftar chek   berbeda bergantung tinggi rendahnya kelas siswa,1
Pada  tahap  publikasi   merupakan tahap  akhir  menulis  siswa  mempublikasikan tulisan    bentuk   sesuai  berbagi  bentuk  tulisan   pembaca  ditentukan,1
Para pembaca teman sekelas  guru  pegawai  sekolah   bahkan kepala  sekolah,1
Adapun  bentuk-bentuk  tulisan   digunakan   buku  jurnal laporan   tulisan ,1
Penentuan  bentuk tulisan   ditetapkan  berdasarkan  kesepakatan siswa,1
Dalam tahap mempublikasi dilakukan konsep kursi penulis,1
Siswa    selesai  melakukan kegiatan menulis maju depan duduk kursi,1
Selanjutnya membaca hasil karyanya   siswa     guru memberikan  perhatian  berupa  tepuk  tangan pembacaan selesai,1
Guru  hendaknya   menolong perkembangan  keterampilan  menulis  siswa semaksimal mungkin,1
Setiap kesulitan  dialami  siswa  guru   menciptakan situasi solutif kesulitan siswa dipecahkan  baik   bantuan  orang  teman  sekelompok  sekelas  maupun  guru,1
Ini berarti   guru  dituntut  memiliki  kemam-puan pengelolaan pembelajaran menulis baik,1
Guru  bukanlah  pemimpin  kelas  merupakan kolabolator teman siswa memecahkan  berbagai  persoalan   muncul membantu siswa sedang menemukan kesulitan,1
Tidak satu model pembelajaran paling  sempurna,1
Yang    satu kekurangan  model  pembelajaran  ditutupi  satu  model  pembelajaran  ,1
Oleh   perlu  adanya  upaya  pemaduan beberapa model pembelajaran terciptanya tujuan  pembelajaran   lebih  baik  optimal,1
Salah  satu  model  pembelajaran  inovatif pendekatan proses dipadukan  pembelajaran aktif inovatif kreatif efektif menyenangkan dipaparkan atas,1
Pendekatan proses dipaparkan   bukanlah  satu-satunya  model pembelajaran   paling  sempurna,1
Ada model-model  pembelajaran    keha-dirannya     sangat   diperlukan   mendukung keberhasilan pembelajaran terutama  pembelajaran  bahasa  Indonesia  sekolah,1
Penggunaan  teknik   metode  inovatif   pembelajaran  bahasa  Indonesia   menciptakan  situasi  pembelajaran  kondusif,1
Peserta  didik   kaitan  ikut  terlibat   langsung   menyerap informasi   menyatakan   hasil rekaman  informasi   diperolehnya  sesuai  kemampuan  individu  peserta  didik,1
Melalui  proses  pembelajaran  bahasa  Indonesia  dinamis  diharapkan   tercipta  suatu bentuk  komunikasi  lisan   peserta  didik  peserta  didik  lainnya   terpola melalui  keterampilan  menyimak  berbicara membaca   menulis   suasana pembelajaran terhindar kejenuhan,1
Penelitian   bertujuan   mendeskripsikan   unsur  strukturaldalamnovel Ayah  Menyayangi  Tanpa  Akhir karyaKirana  Kejora,1
aspek kejiwaan  tokoh  utama novelAyah  Menyayangi  Tanpa  Akhir karya  Kirana Kejora,1
nilai  pendidikan novel Ayah  Menyayangi  Tanpa  Akhir karya Kirana   Kejora,1
relevansi unsur   struktural   aspek   kejiwaan     nilai pendidikan materi ajarsastra SMA,1
Penelitian merupakan penelitian deskriptif  kualitatif  menggunakan  pendekatan  psikologi  sastra,1
Hasil penelitian     unsur  strukturaldalamnovel Ayah  Menyayangi  Tanpa Akhir karyaKirana  Kejora  meliputi  tema  penokohan  alur  latar  sudut  pandang amanat  dialog/percakapan   gaya  bercerita,1
aspek  kejiwaan  tokoh  utama novel Ayah   Menyayangi   Tanpa   Akhir karya   Kirana   Kejora meliputi kesinambungan  antaraego  bawah-sadar  pribadi danbawah-sadar  kolektifdari tokoh  utama  Juna,1
nilai  pendidikan   novel Ayah  Menyayangi Tanpa Akhirkarya Kirana Kejora meliputi nilai  religius moral etika sosial estetika   budaya/adat,1
Terdapat  relevasi  unsur  struktural  aspek  kejiwaan  nilai  pendidikan   materi  ajar  sastra,1
Analisis  menunjukkan  novel tersebut memenuhi 8aspek materi ajaryang baik,1
Pembelajaran  sastra   SMA   memerlukan  media   menunjang pembelajaran   pembentukan  karakter  siswa,1
Dewasa   kesusastraan  disekolah   merasa   tertolong     kebijakan   pemerintah,1
Kemendikbud   mengeluarkan  Permen  No  23  Tahun  2015  mengenai  program  Penumbuhan  Budi Pekerti     sekolah,1
Salah  satu  yangharus  dilaksanakan   membaca buku  nonpelajaran   15  menit   jam  pelajaran  pertama  dimulai,1
Berkenaan   kebijakan  tersebut  siswa   diberi  bacaan  berupa  karya sastra,1
Tidak bacaan karya sastra digunakan pembelajaran bahasa Indonesia sesuai kurikulum digunakan,1
Pembelajaran    sastra    sebaiknya             diarahkan    dilaksanakan  menggunakan  media   tepat,1
Pemilihan  karya  sastra   digunakan diperhatikan baik,1
Karya sastra dijadikan media pembelajaran sastra beberapa jenis novel cerita pendek puisi pantun lain-lain,1
Salah satu jenis karya sastra ialah novel,1
Novel termasuk karya sastra fiksi hasil   pemikiran   pengarang     imajinatif,1
Hal     sesuai   paparan Luxemburg     sastra  merupakan  sebuah  ciptaan  sebuah  kreasi bukan  pertama-tama  sebuah  imitasi,1
Psikologi   sastra  mempunyai  esensi masing-masing    selaras   disatukan  sesuai  pendapat Endraswara    psikologi   sastra  memiliki  hubungan  fungsional  sama-sama mempelajari keadaan kejiwaan orang,1
Novel   hasil  kreativitas  seseorang    dalamnya  menceritakan kehidupan,1
Hal tersebut sesuaidengan pendapat Jassin novel cerita menceritakan kehidupan manusia lebih satu periode,1
Permasalahan novel ruang lingkupnya luas mendalam,1
Sehandi   berpendapat “novel mengungkapkan seluruh episode  perjalanan  hidup tokoh-tokoh  ceritanya,1
Itulah  sebabnya  novel   dibagi    sejumlah fragmen     fragmen-fragmen   tetap   satu-kesatuan novel utuh lengkap”,1
Panjang sebuat novel relatif lebih panjang cerpen lebih pendek roman,1
Hal  tersebut  sesuai   pendapat Waluyo novel  segi  panjang  cerita  berada    cerita  pendek   roman,1
Sementara  ituTarigan  panjang cerpen kurang lebih 10000 kata novel kurang lebih 35000 kata,1
Sementara  Priyatni   novel     cerita     bentuk   prosa     cukup   panjang,1
Panjangnya   kurang   50000  kata   jumlah  kata   novel  relatif,1
Unsur     sebuah novel   dibedakan  menjadi   bagianyaitu unsur  intrinsik   unsur  ekstrinsik,1
Unsur  intrinsik  ialah  unsur-unsur  membangun   karya   sastra     sendiri,1
Waluyo memaparkan   unsur pembangun  cerita  fiksi  meliputi  tema  cerita  plot  penokohan sudut  pandang latar dialog/percakapan gaya bercerita amanat,1
Tema arti cerita tema arti penyiaran cerita tema menjadi penemuan cerita,1
Karya   sastra     terlepas     pengarangnya       menulis dibutuhkan  penjiwaan,1
Setiapkarya  menyangkut  sikap  kejiwaan  manusia  kejiwaan tersebut ditemukan tokoh dibuat pengarangnya,1
Psikologi  sastra   dasarnya  sebuah  pendekatan   menelaah  karya sastra     memfokuskan     kerilaku     kejiwaan   tokoh-tokoh   dalamnya,1
Psikologi  sastra  mengkaji  suatu  karya  sastra   ilmu  psikologi,1
Minderop    menyatakan   psikologi  sastra   telaah  karya sastra diyakini mencerminkan proses aktivitas kejiwaan,1
Senada penjelasan  MinderopRokhmansyah  menyatakan   psikologi sastra kajian sastra yng memandang karya aktivitas kejiwaan,1
Menurut  teori Carl  Jung komponen-komponen  keribadianmanusia  terdiri atas ego bawah-sadar  pribadi  bawah-sadar  kolektif,1
Egomerupakan  bagian kejiwaan seseorang berisi kesadaran,1
Egoadalah jiwa sadar terdiri persepsi-persepsi  ingatan-ingatan  pikiran-pikiran   perasaan-perasaan  sadar,1
Ego   melahirkan   perasaan   identitas     kontinuitas   seseorang       segi pandangan  sang  pribadi  ego  dipandang  berada   kesadaran  Bawah-sadar  pribadidalam  kejiwaan  seseorang  memuat   disadari   alam  bawah  sadar,1
Menurut  Olson    bawah-sadar pribadi terdiri atas bahan-bahan awalnya disadari kemudian direpresi dilupakan sejak awal memang jelas dicerap kesadaran,1
Bawah-sadar   pribadimengandung   kluster-kluster   pikiran   bermuatan   emosi  kompleks-kompleks,1
Bawah-sadar  kolektifmerupakan  bagian  kejiwaan  seseorang   berisi kesadaran   sama   semua  orang,1
Menurut  Olson  bawah-sadar  kolektifmencerminkan  pengalaman-pengalaman  kolektif     dimiliki manusia   masa  lalu  evolusinya,1
Bukan   fragmen-fragmen  semua  sejarah manusia   ditemukan  bawah-sadarkolektifini    jejak-jejak moyang  pra-manusia  arau  hewani   ditemukan   dalamnya,1
Karena bawah-sadar kolektifdihasilkan pengalaman umum semua manusiaatau pernah dimiliki isi bawah-sadar kolektifesensinya sama semua orang,1
Dalam  sebuah  karya  sastra  termuat  nilai-nilai     hendak disampaikan   pengarang   pembacanya,1
Nilai  merupakan   berharga dicari manusia,1
Menurut Ismawati  nilai ialah penting mendasar kehidupan manusia menyangkut segala  baik   buruk   abstraksi  pandangan   maksud   beragam pengalaman   dedan   seleksi   perilaku     ketat,1
Purwaningstyastuti    memaparkan  macam-macam  nilai  pendidikan   nilai  pendidikan  religius moral etika sosial estetika adat/budaya,1
Pendidikan     tempat     seseorang   berproses,1
Menurut   Hadi  berartimembimbing  anak,1
Dalam  pendidikan   suatu  proses  disebut pembelajaran,1
Pembelajaran menjadikan seseorang mengerti suatu ilmu,1
Menurut   Degeng   pembelajaran     upaya   membelajarkan  siswa,1
Secara  implisit   pembelajaran  terdapat  kegiatan memilih menetapkan mengembangkan metode mencapai hasil pengajaran diinginkan,1
Dalam   suatu   pembelajaran   memerlukan   bahan   ajar     menunjang tercapainya  tujuan  pengajaran,1
Bahan   materi  ajar     memberikan  pelajaran   ilmu   berguna   siswa,1
Hal   dikemukakan  Ismawati    materi  ajar   bahan  ajar    mengandung pesan disampaikan proses belajar-mengajar,1
Bahan ajar dikembangkan berdasarkan tujuan pembelajaran,1
Kriteria materi ajar sastra baik Rahmanto  3yaknibahasa psikologi latar belakang budaya,1
Sedangkan Semi   memaparkan  kriteria  bahan  ajar  sastra   baik   digunakan  SMA meliputi  bahan ajar bahan belajar valid mencapai tujuan pengajaran,1
bahan ajar bahan belajar bermakna bermanfaat ditinjau  kebutuhan  peserta  didik,1
bahan  ajar   bahan  belajar  menarik  merangsang  minat  peserta  didik,1
bahan  ajar   belajar  berada   batas keterbacaan   intelektual  peserta  didik,1
bahan  ajar   bahan  belajar khususnya berupa bacaan satra berupa karya sastra utuh bukan karya sastra sinopsis berupa ceritakehidupan nilai estetik,1
Penelitian       merupakan    penelitian    deskriptif    kualitatif    menggunakan  pendekatan  psikologi  sastra,1
Data   penelitian   berupa  teks sastra   berasal   novel Ayah  Menyayangi  Tanpa  Akhirkarya Kirana Kijora diterbitkan Zettupada tahun 2015,1
Teknik sampling  digunakan purposive  sampling,1
Teknik  pengumpulan  data   digunakan  analisis  dokumen   wawancara,1
Teknik  analisis  data   digunakan  model   analisis mengaliryang   meliputi tigakomponen   reduksi   data penyajian data penarikan simpulan,1
Tema utama novel keluarga,1
Namunsecara fokus novel memiliki subtema perjuangan seorang ayah tema tersebut terlepas tema utamanya keluarga,1
Keluarga tema utama novel dilihat banyaknya    mengandung  masalah  keluarga   tersebar  merata  keseluruhan bab,1
Seperti kutipan bawah iniPernikahan     restu   keluarga   kedua   belah   pihak   berlangsung     sebuah   masjid   kecil   daerah   Kuningan   Karang Malang dekat rumah kontrakan Juna,1
Karena terlanjur mengikrar janji menikahi Juna merasa bertanggung jawab atas kalimatnya meskipun banyak teman menahannya menikah beberapa   tahun     depan,1
Juna   merasakan   kenyamanan   Keisha belahan jiwa Keisha,1
Berdasarkan kutipan atas terlihat peresmian sebuah keluarga baru   restu   belah  pihak,1
Tanggung  jawab  kepala  keluarga  mengikrar  janji  suci  menjadi  kunci  keluarga   bahagia,1
Keluarga  hakikatnya merupakan  kekerabatan   sangat  erat   suatu  tingkatan  sosial  masyarakat,1
Novel Ayah  Menyayangi  Tanpa  Akhir memiliki  penokohan   relatif berpengaruh   jalannya  cerita   amanat   hendak  disampaikan,1
Adapun tokoh utama novel Arjuna Dewangga,1
Tokoh tambahan  paling  dominan   cerita   Rajendra  Mada  Prawira,1
Sedangkan tokoh tambahan novel Mada Bu Nurja Pak Abduh Mbok Jum Pak Ri Ibu Juna Keisha Mizuki Bu Indah Rosa Dean Aru Nesa Mbak Nunik Bu Wuri Mbah Ngatinah,1
Latar   sosial   menunjukkan     hal-hal     berhubungan   kehidupan  sosial  adat  istiadat    kebiasaan     masyarakat,1
Adanya   komunikasi   ataupun   interaksi   sosial         kehidupan bermasyarakat,1
Latar sosial novel Menyayangi Ayah Tanpa Akhir  pesta  hanami  kegemaran  Juna  heritage  pandangan  hidup  Juna  selalu berjuang keadaan apapun,1
Dalam  bercerita  pengarang  memilih   sudut  mana   menceritakan gagasannya,1
Sudut  pandang   digunakan   pengarang   novel Ayah Menyayangi  TanpaAkhir  menggunakan  gaya  eksternal   menampilkan gagasan luar tokoh-tokohnya,1
Sedangkan amanat novel tersebutadalah akhirnya   orang-orang       cintai     meninggalkan  ,1
Sebelum kesendirian   datang  hendaknya   hidup   saling  menyayangi,1
Salah satu  cara  menyayangi   berbagi   orang-orang  membutuhkan bantuan,1
Pengarang    menggunakan    dialog       memperkongkret    watak    kehadiran pelaku,1
Dengan adanya dialog membuktikan tokoh cerita benar-benar   dibuktikan  melalui  dialog,1
Selain   pengarang  menggunakan dialog   memperjelas  karakter  tokoh,1
Pada  novel Ayah  Menyayangi  Tanpa Akhir Kirana Kejora pengarang  menggunakan  gaya bercerita santai,1
Maksud   gaya  bercerita  santai  menggunakan  ragam  bahasa  santai  bukan bahasa figuratif,1
Pembahasan     aspek   kejiwaan   tokoh   utama     novel Ayah Menyayangi  Tanpa  Akhirmerupakan  pengembangan   aspek  penokohan    unsur  intrinsik   novel  tersebut,1
Peneliti   fokus   aspek psikologi sastra tokoh utama novel,1
